t_s,h1_meas_m,h1_est_m,h2_est_m,h2_real_m,error_obs_cm,h3_meas_m,h3_est_m,ref_m,u1,u3,z_int,error_ctrl_cm
0.0,0.0217,0.0217,0.003,0.003,0.0,0.0135,0.0135,0.1,1.0,0.9999999969884007,0.0,-9.700000000000001
2.0,0.0217,0.018276150097023904,0.005977704045383207,0.003,0.2977704045383207,0.0083,0.011277554328926217,0.1,0.9999999849513556,0.9999999635814806,0.0,-9.40222959546168
4.0,0.0217,0.021637368142246965,0.009153424355741716,0.003,0.6153424355741716,0.0302,0.017952420155025805,0.1,0.9999999867460965,0.9999999663570979,0.0,-9.084657564425829
6.0,0.0417,0.028624571846417885,0.013994785994904604,0.0355,-2.150521400509539,0.039,0.025988008093205672,0.1,0.9999999990266331,0.999999989015538,0.0,-8.60052140050954
8.0,0.0649,0.0389314781671436,0.02092527294142203,0.0558,-3.487472705857797,0.0508,0.03565137316095633,0.1,0.9999999876064016,0.9999999659850937,0.0,-7.907472705857797
10.0,0.0735,0.049604762023249364,0.028867855450560392,0.0759,-4.703214454943961,0.0652,0.046793255913547785,0.1,0.9999999807796602,0.9999999485742169,0.0,-7.113214454943961
12.0,0.0973,0.06321329983449861,0.03921028634444776,0.0939,-5.468971365555224,0.0856,0.06056843723133966,0.1,0.9999999473319694,0.9999998564613597,0.0,-6.078971365555224
14.0,0.1038,0.07616735336878494,0.05013910695053324,0.1128,-6.266089304946676,0.1048,0.07589324690503002,0.1,0.9999998554976607,0.9999993577207812,0.0,-4.986089304946677
16.0,0.1228,0.09081882896144584,0.06293542933602067,0.1225,-5.956457066397933,0.1305,0.09398349510102934,0.1,0.9999991002041917,0.4309747381528359,0.0,-3.7064570663979337
18.0,0.1419,0.10660922102391195,0.07660444103735446,0.1385,-6.189555896264555,0.1402,0.11114679959410839,0.1,0.5661132205553666,0.05212976983885597,0.0,-2.3395558962645544
20.0,0.1482,0.12105239701261562,0.08946516228921,0.1448,-5.533483771079001,0.1436,0.11925826749036812,0.1,9.291645939578007e-08,2.0187213066324487e-07,0.0,-1.0534837710790002
22.0,0.1544,0.1293001314800688,0.10112482644101495,0.1415,-4.037517355898504,0.1402,0.12107114470331296,0.1,2.8403559827246773e-08,6.666877094457062e-08,0.0,0.11248264410149422
24.0,0.1514,0.12955881026549435,0.11033251627649308,0.1511,-4.076748372350693,0.1403,0.1225498121380681,0.1,1.5585951686139144e-08,4.061985655741674e-08,0.0,1.0332516276493078
26.0,0.1449,0.1297649733155232,0.11676332578505315,0.1543,-3.7536674214946846,0.1468,0.1254002037870576,0.1,9.004699439179296e-09,2.738807501362076e-08,0.0,1.6763325785053143
28.0,0.1482,0.13136857871781193,0.1221338796764375,0.1478,-2.5666120323562485,0.1499,0.12860867870477305,0.1,5.953576542121402e-09,2.1309277716456778e-08,0.0,2.21338796764375
30.0,0.1514,0.13353091498050698,0.12600116392726504,0.1415,-1.5498836072734945,0.1402,0.1292230291042054,0.1,4.403489706207012e-09,1.8227459813384824e-08,0.0,2.6001163927265036
32.0,0.1451,0.13424459832023067,0.12853995544759894,0.1448,-1.626004455240107,0.1466,0.1310831683204619,0.1,2.9055131012113944e-09,1.525258361566876e-08,0.0,2.8539955447598935
34.0,0.1482,0.135636801324388,0.13107264590340517,0.1511,-2.002735409659484,0.1499,0.1333745549414375,0.1,0.0,2.286185991510501e-09,0.0,3.1072645903405167
36.0,0.1419,0.13541545345551553,0.13175447872088464,0.1448,-1.3045521279115375,0.1434,0.13357953307764034,0.1,2.2032139715955805e-09,1.3866202659498863e-08,0.0,3.1754478720884634
38.0,0.1449,0.13598375613341634,0.13285910946360344,0.148,-1.5140890536396556,0.1466,0.13457989621771407,0.1,1.600577015474131e-09,1.2668036985183354e-08,0.0,3.2859109463603433
40.0,0.1482,0.13715770246636041,0.13437607531729717,0.1383,-0.3923924682702834,0.1499,0.13618103090656009,0.1,0.0,2.1599933975439506e-09,0.0,3.4376075317297166
42.0,0.1419,0.1366705490145633,0.13428899230372424,0.1415,-0.7211007696275751,0.1434,0.13581523837871884,0.1,0.0,1.706583562544307e-09,0.0,3.428899230372423
44.0,0.1451,0.13702577888350986,0.13484997484363503,0.1352,-0.03500251563649526,0.1466,0.13637699786164084,0.1,0.0,2.588420361975847e-09,0.0,3.484997484363503
46.0,0.1386,0.1358542631969808,0.13397894133321772,0.1383,-0.4321058666782285,0.1402,0.13522959137248694,0.1,0.0,1.9935696034987784e-09,0.0,3.3978941333217714
48.0,0.1417,0.13567039737711536,0.13391968596456355,0.132,0.19196859645635445,0.1434,0.13520738233521834,0.1,0.0,2.9884250352070418e-09,0.0,3.3919685964563544
50.0,0.1354,0.13407062785037877,0.1323792912559624,0.1352,-0.28207087440375866,0.1339,0.13291770691592275,0.1,4.62647517828596e-09,1.8707422808947943e-08,0.0,3.2379291255962395
52.0,0.1259,0.13094822073639747,0.130247619636123,0.1288,0.14476196361229987,0.1402,0.13240355721634287,0.1,0.0,5.4477610390470345e-09,0.0,3.024761963612299
54.0,0.1324,0.12987281635695036,0.12881530262475238,0.132,-0.3184697375247625,0.1306,0.13005501082895848,0.1,7.184566806721516e-09,2.384575682936549e-08,0.0,2.8815302624752377
56.0,0.1354,0.12954602273141666,0.12770489660688372,0.1256,0.21048966068837327,0.1242,0.1269803717915637,0.1,9.730633315448604e-09,2.8982819738886885e-08,0.0,2.7704896606883715
58.0,0.1259,0.12731274589121294,0.12578269450833426,0.1288,-0.3017305491665734,0.1274,0.1252257656844223,0.1,1.0260022575968694e-08,3.005610187286443e-08,0.0,2.578269450833426
60.0,0.1324,0.12704050704516665,0.1253719848950315,0.1225,0.2871984895031515,0.1306,0.1248302777050422,0.1,1.299118324697117e-08,3.5686546696209746e-08,0.0,2.537198489503151
62.0,0.1228,0.124687857459308,0.12330379127861844,0.1256,-0.22962087213815457,0.124,0.12281093898583238,0.1,1.3976099204350814e-08,3.770655965631905e-08,-0.015,2.330379127861844
64.0,0.1291,0.12429258874288432,0.12276219135756339,0.1288,-0.603780864243661,0.1274,0.12226307401768488,0.1,1.3364822307339152e-08,3.645413712800069e-08,-0.015,2.2762191357563384
66.0,0.1322,0.1246386723640181,0.12298876805365504,0.1225,0.04887680536550393,0.1306,0.12265309802964408,0.1,1.70215617945235e-08,4.396784319785113e-08,-0.015,2.298876805365503
68.0,0.1228,0.1228136602133308,0.12147335306177358,0.1256,-0.4126646938226411,0.1242,0.12127627309428736,0.1,2.734358483149112e-08,6.552875908308296e-08,-0.015,2.1473353061773572
70.0,0.1164,0.11994574894012415,0.1187355493883423,0.1193,-0.05644506116577047,0.1147,0.11795217105641607,0.1,3.6142168665322265e-08,8.426024685177263e-08,-0.015,1.8735549388342294
72.0,0.1196,0.11852866812419319,0.11722834303613267,0.1223,-0.5071656963867341,0.1177,0.1162973529128666,0.1,1.110583983485542e-07,2.5442432359923704e-07,-0.015,1.7228343036132658
74.0,0.1006,0.11323957307320738,0.11294796325745554,0.113,-0.005203674254446178,0.1113,0.11310887165584887,0.1,1.430701466428459e-07,3.3089047089705255e-07,-0.015,1.2947963257455535
76.0,0.1164,0.11278355574985148,0.11199466778038412,0.1193,-0.7305332219615879,0.1147,0.11196822043179072,0.1,1.4059834788440818e-07,3.2494062624416746e-07,-0.015,1.1994667780384118
78.0,0.1196,0.11307330395460162,0.11192512479146743,0.1097,0.22251247914674283,0.1177,0.11187367218075715,0.1,4.2815171708770943e-07,1.0555898070283996e-06,-0.015,1.192512479146743
80.0,0.1006,0.10911555471976563,0.10885693590843527,0.1128,-0.3943064091564724,0.1114,0.10988209611260047,0.1,1.4447517560195167e-06,3.983612529970601e-06,-0.015,0.8856935908435268
82.0,0.1036,0.1066869326604243,0.10618108673762756,0.1065,-0.031891326237243334,0.1017,0.10630911185169648,0.1,1.3524881221131938e-06,4.115253912574149e-06,-0.015,0.6181086737627559
84.0,0.1068,0.1056229755226229,0.10497607354462178,0.1097,-0.47239264553782245,0.1082,0.10525687679205095,0.1,2.2802859324226627e-05,0.0012102906733167547,-0.015,0.4976073544621776
86.0,0.1006,0.10330971712589958,0.10255170562947202,0.1033,-0.07482943705279799,0.0985,0.1021305313377206,0.1,0.3296539472476204,0.029548885449783697,-0.015,0.25517056294720175
88.0,0.0909,0.09952490339803303,0.09950659795523803,0.1065,-0.6993402044761967,0.1016,0.10028924122786924,0.1,0.4945205453657412,0.03406086194909022,-0.014013195910476048,-0.04934020447619758
90.0,0.0973,0.10131558867670179,0.09807501226024291,0.1097,-1.162498773975709,0.1048,0.09999835980323238,0.1,0.8637463572860583,0.05337092399667448,-0.010163220430961864,-0.1924987739757092
92.0,0.0878,0.10164928807093246,0.09542457906817993,0.1002,-0.4775420931820068,0.0985,0.098046887759688,0.1,0.2023112561401552,0.004858603755436879,-0.0010123785673217117,-0.4575420931820076
94.0,0.1322,0.11451991379647421,0.0994450691925983,0.1097,-1.025493080740171,0.1016,0.09850324668561504,0.1,0.5249475861556869,0.036776386658460496,9.748304748170844e-05,-0.05549308074017101
96.0,0.0878,0.10731853774822726,0.09764049824794202,0.1097,-1.2059501752057986,0.1017,0.0973988849417755,0.1,0.6128396717231996,0.037022532335919615,0.004816486551597679,-0.23595017520579853
98.0,0.1006,0.10853416354700907,0.09753328257480062,0.1034,-0.5866717425199384,0.1017,0.09728458692762787,0.1,0.24266544559072584,0.011771261396928094,0.009749921401996445,-0.2466717425199383
100.0,0.1196,0.11417264097354901,0.10002997699653564,0.113,-1.2970023003464366,0.1017,0.09768748443055017,0.1,0.08373637420819303,0.008773720965994184,0.00968996740892518,0.0029976996535632794
102.0,0.1038,0.11127457666579628,0.10131070867533357,0.1065,-0.5189291324666432,0.1177,0.10090262103725253,0.1,0.24746439749837962,0.022758887724029182,0.007068550058258058,0.13107086753335606
104.0,0.0973,0.10630513957862296,0.10062218478983002,0.1002,0.04221847898300268,0.1082,0.10119200583039926,0.1,0.7480348390064032,0.051324430464494177,0.005824180478598021,0.06221847898300187
106.0,0.091,0.10289963152608536,0.09757991926603977,0.1033,-0.5720080733960229,0.089,0.09707372444801399,0.1,0.4183862740685783,0.0207329365451841,0.010664341946518482,-0.2420080733960231
108.0,0.1164,0.11103898729250643,0.09946828429220905,0.113,-1.353171570779095,0.105,0.09849390089274879,0.1,0.07176375311382016,0.00475823420864341,0.011727773362100388,-0.05317157077909529
110.0,0.1101,0.1121387869160482,0.10153870242282975,0.116,-1.4461297577170253,0.1177,0.101831749260633,0.1,0.1854042065877127,0.0188370605147064,0.008650368516440896,0.15387024228297463
112.0,0.0941,0.10602700897570928,0.10106234517134723,0.1065,-0.5437654828652771,0.1177,0.10386973673454035,0.1,0.35861784082911335,0.028122364433767623,0.006525678173746455,0.10623451713472204
114.0,0.0973,0.10367188033109435,0.10011637562371188,0.1096,-0.9483624376288122,0.108,0.1035606827539239,0.1,0.5089617395053498,0.03409936920896296,0.006292926926322703,0.01163756237118757
116.0,0.1006,0.10426438263154662,0.09906122268916126,0.1033,-0.4238777310838743,0.0985,0.10136521562584934,0.1,0.6790068499790429,0.041490160338567915,0.008170481548000194,-0.09387773108387454
118.0,0.0941,0.10471184724709831,0.09781627596282733,0.1065,-0.8683724037172671,0.1048,0.10099622612765793,0.1,0.4603364625821432,0.024180593587044268,0.012537929622345553,-0.21837240371726796
120.0,0.1101,0.1099387095543151,0.09907996869291522,0.1033,-0.4220031307084787,0.1048,0.1011588304750198,0.1,0.22082106254213285,0.013118392209722215,0.014377992236515133,-0.09200313070847899
122.0,0.1101,0.1113395737605599,0.10067011978666271,0.1162,-1.5529880213337288,0.1082,0.1019077045279409,0.1,0.19110526421330884,0.016255187525054997,0.013037752663189725,0.0670119786662704
124.0,0.1006,0.10805514863887228,0.10113483151382033,0.116,-1.4865168486179678,0.1147,0.10363248432847601,0.1,0.03813191889758443,0.007801279680447749,0.01076808963554908,0.11348315138203224
126.0,0.1068,0.10701688138194713,0.10230083017589614,0.1096,-0.7299169824103863,0.1177,0.10584255110400567,0.1,0.21361932955419716,0.021889421192582463,0.006166429283756811,0.23008301758961347
128.0,0.0973,0.10276006415696175,0.10122893545583533,0.113,-1.1771064544164669,0.1082,0.1051435205778889,0.1,0.6556412682518366,0.046471048334240796,0.0037085583720861542,0.12289354558353283
130.0,0.0878,0.09943588965980436,0.09833530180618956,0.1033,-0.49646981938104434,0.1017,0.10303667247781538,0.1,0.14934619125958226,0.006162557265114214,0.007037954759707046,-0.1664698193810446
132.0,0.1196,0.10820091668838958,0.10120878449771374,0.113,-1.179121550228626,0.1179,0.10601562163609625,0.1,0.06485470291502915,0.009684931578473336,0.004620385764279575,0.12087844977137358
134.0,0.1006,0.10526474923198273,0.10158674149356273,0.1065,-0.4913258506437271,0.1177,0.10733876006267071,0.1,0.03921558038863816,0.010587482779775219,0.0014469027771541326,0.1586741493562721
136.0,0.1068,0.10370552958858426,0.10191472723212491,0.1097,-0.7785272767875093,0.108,0.10649041700691525,0.1,0.2552442337541373,0.02493307743402166,-0.0023825516870956825,0.19147272321249076
138.0,0.1006,0.10107472883319324,0.1005646219329032,0.1128,-1.2235378067096792,0.0985,0.10362301169718964,0.1,0.6065922545824521,0.04282119754206471,-0.0035117955529020833,0.05646219329032004
140.0,0.091,0.09937010130387938,0.09818743796706422,0.1065,-0.8312562032935775,0.1016,0.10207488742212933,0.1,0.4861090684459309,0.028049851733828526,0.00011332851296948221,-0.18125620329357828
142.0,0.107,0.10485339920317384,0.09864984108076984,0.1033,-0.46501589192301657,0.1048,0.10213132405935249,0.1,0.3722426333252194,0.0225623777547436,0.0028136463514298188,-0.13501589192301683
144.0,0.1038,0.1066872245660665,0.09920956435580515,0.1065,-0.7290435644194848,0.108,0.1026088033218394,0.1,0.2353081049978193,0.0162997336382916,0.004394517639819531,-0.07904356441948562
146.0,0.1038,0.10688176737114813,0.10020135623416271,0.116,-1.5798643765837297,0.1145,0.10435824615436048,0.1,0.045659857983723004,0.007362019763940408,0.0039918051714941255,0.020135623416270287
148.0,0.1068,0.10639254136166046,0.10159958755251841,0.1097,-0.8100412447481595,0.1177,0.10643721205255607,0.1,0.21120200338031947,0.021660308078507426,0.0007926300664573144,0.15995875525184056
150.0,0.0973,0.10216822225379617,0.10073327286257167,0.113,-1.2266727137428337,0.108,0.10560077623652755,0.1,0.5775061322182895,0.04176025553040596,-0.0006739156586860057,0.073327286257166
152.0,0.091,0.0995141485016744,0.0984516419723586,0.1034,-0.4948358027641403,0.1016,0.10352206073021135,0.1,0.47733162234321397,0.02812194032605779,0.0024228003965968,-0.15483580276414027
154.0,0.1068,0.10451534874561895,0.09887863431676082,0.1065,-0.7621365683239179,0.1048,0.10324345056358292,0.1,0.648586547082012,0.04013089890579728,0.004665531763075173,-0.11213656832391866
156.0,0.0973,0.10465957440780083,0.09766394223989884,0.1,-0.2336057760101165,0.0951,0.10041729086932313,0.1,0.73841797251208,0.042531183341370925,0.009337647283277503,-0.2336057760101165
158.0,0.1038,0.1076126732944446,0.09718094322925043,0.1096,-1.2419056770749572,0.0888,0.09716770510855521,0.1,0.45461362677372746,0.022707109173159868,0.014975760824776654,-0.28190567707495756
160.0,0.1101,0.11209256077909042,0.09889540688087134,0.1097,-1.0804593119128667,0.1048,0.09855535333340737,0.1,0.0011610411509500103,0.00047173423825804775,0.015,-0.11045931191286662
162.0,0.1164,0.1137788519928135,0.10201087992792811,0.1097,-0.7689120072071898,0.1145,0.10172273303348026,0.1,0.00869973257540051,0.0094735782191148,0.010978240144143794,0.20108799279281026
164.0,0.1006,0.10724101086868933,0.1024323004919205,0.116,-1.3567699508079512,0.1145,0.1036435770475372,0.1,0.18544353426222207,0.02118534924611161,0.006113639160302817,0.24323004919204888
166.0,0.0941,0.10184671548873982,0.10156960512278004,0.1065,-0.4930394877219954,0.1177,0.10576588988666857,0.1,0.3544493145244421,0.028447884873548067,0.002974428914742741,0.15696051227800378
168.0,0.0973,0.10050887151115506,0.10036526063526582,0.1097,-0.9334739364734181,0.108,0.10539630132213193,0.1,0.4958346031518687,0.03376754228881785,0.0022439076442111044,0.03652606352658183
170.0,0.1006,0.10167622251493688,0.09917716559571921,0.1033,-0.4122834404280795,0.0983,0.10302225299588591,0.1,0.6585098176988813,0.040830661620957734,0.0038895764527727,-0.08228344042807978
172.0,0.0941,0.10242512205665667,0.097886045531021,0.1065,-0.8613954468979002,0.1048,0.10254253259029383,0.1,0.4360542414518651,0.023432111940395132,0.00811748539073072,-0.21139544689790096
174.0,0.1101,0.10774596790362777,0.09913260052566436,0.1065,-0.7367399474335636,0.1048,0.102603428664036,0.1,0.329762087019683,0.02075444749765154,0.00985228433940201,-0.0867399474335645
176.0,0.1038,0.1078789338163177,0.09985823033267802,0.1097,-0.9841769667321989,0.108,0.10304964415360865,0.1,0.5183246081755214,0.03499081421836763,0.010135823674045988,-0.014176966732198926
178.0,0.0973,0.105402665679735,0.09891757939090114,0.113,-1.4082420609098867,0.0985,0.10112228737097265,0.1,0.761235549447674,0.046767579311545494,0.012300664892243726,-0.10824206090988692
180.0,0.091,0.10424139888851888,0.09732361814361441,0.1065,-0.9176381856385585,0.1016,0.1003636461987327,0.1,0.32751978332432025,0.01462228271397101,0.015,-0.2676381856385593
182.0,0.1196,0.11183500617252728,0.1000576067195588,0.113,-1.294239328044121,0.1048,0.10131330457582474,0.1,0.00050991629424002,0.0016173602323856266,0.014884786560882421,0.0057606719558789266
184.0,0.1101,0.11099587613469886,0.10232020386924434,0.1162,-1.3879796130755655,0.1177,0.1043533134687854,0.1,1.960479702645196e-06,5.550718088322185e-06,0.010244378822393749,0.2320203869244336
186.0,0.1196,0.10932742663127397,0.10528588917139602,0.1097,-0.441411082860399,0.1177,0.1069177887012472,0.1,8.2256384011481e-06,3.5995639385385176e-05,-0.00032739952039827214,0.528588917139601
188.0,0.0973,0.10382466570098128,0.10364581226747999,0.113,-0.9354187732520016,0.108,0.10616988054384702,0.1,0.22940153018812276,0.023730380356525138,-0.007619024055358234,0.3645812267479981
190.0,0.091,0.09870305383912813,0.10076704420862632,0.1065,-0.5732955791373673,0.1017,0.10404804224552022,0.1,0.19835050534945492,0.018148424310454953,-0.009153112472610872,0.0767044208626319
192.0,0.107,0.10073783196079991,0.10067340530356614,0.097,0.3673405303566135,0.1048,0.1038046790125758,0.1,0.44866448646943413,0.034115694540495796,-0.010499923079743137,0.06734053035661325
194.0,0.0973,0.09958961176201674,0.09880414609954911,0.1002,-0.1395853900450883,0.0951,0.10105154822669167,0.1,0.7290635154117536,0.046732800030608174,-0.008108215278841355,-0.11958539004508911
196.0,0.091,0.09984177714077724,0.0968416695095845,0.1033,-0.6458330490415498,0.1016,0.1003939887708217,0.1,0.6914400937646831,0.03843454194335618,-0.0017915542980103533,-0.3158330490415501
198.0,0.107,0.10573264022705077,0.09690162165794494,0.1002,-0.32983783420550555,0.0919,0.09812142968787678,0.1,0.2211224384515737,0.009152673418732897,0.004405202386099774,-0.30983783420550637
200.0,0.1133,0.11107394147399392,0.09986081370049636,0.1097,-0.9839186299503644,0.1177,0.10215368784328038,0.1,7.958878674362268e-06,3.248031303143678e-05,0.004683574985107061,-0.013918629950364358
202.0,0.1101,0.10940771266753589,0.10215846052934051,0.1162,-1.404153947065949,0.1177,0.10492136230187668,0.1,6.582223745877798e-06,2.526854562990845e-05,0.00036665392642605543,0.2158460529340503
204.0,0.1068,0.10568380652732275,0.10334388290682109,0.1097,-0.6356117093178917,0.1177,0.10696262290880733,0.1,0.003216086863377183,0.009327484582969064,-0.00632111188721611,0.3343882906821083
206.0,0.0973,0.10128753681747572,0.10200414793876426,0.113,-1.099585206123574,0.108,0.10615729273296656,0.1,0.4687982750781626,0.039376087130083094,-0.010329407764744628,0.20041479387642586
208.0,0.0878,0.09623529539769451,0.09895768457865672,0.1033,-0.4342315421343279,0.1016,0.10396773313716536,0.1,0.4043399624828445,0.026364899229436193,-0.008244776922058064,-0.10423154213432817
210.0,0.1068,0.10116823775274335,0.09909003498901618,0.1065,-0.7409965010983816,0.1048,0.10377306478016535,0.1,0.5872993969139131,0.03825423304825585,-0.006424846900090417,-0.09099650109838237
212.0,0.0973,0.10165200723690089,0.09766437252574602,0.1,-0.233562747425399,0.0953,0.101008901324354,0.1,0.9999460038037479,0.06496869253663057,-0.0017535919515824366,-0.233562747425399
214.0,0.0878,0.10139812455538962,0.09484426564534959,0.1033,-0.8455734354650413,0.0888,0.09727305335042677,0.1,0.9288076867018497,0.04795333405753153,0.008557876757718394,-0.5155734354650415
216.0,0.1006,0.10804118996119821,0.09527092012942058,0.1097,-1.4429079870579424,0.1016,0.0979076247580297,0.1,0.30899756751361673,0.00943965366819479,0.015,-0.4729079870579425
218.0,0.1196,0.11594969196403809,0.09919361318070709,0.113,-1.3806386819292915,0.1113,0.10075360406296374,0.1,9.928959940075128e-06,2.8348681907329628e-05,0.015,-0.08063868192929174
220.0,0.1133,0.11395606132765874,0.10242562900495056,0.1162,-1.3774370995049439,0.1177,0.10390349554625318,0.1,5.135491722814059e-06,1.7447961611285416e-05,0.010148741990098895,0.24256290049505524
222.0,0.1068,0.10852726375413208,0.1038757106162284,0.1193,-1.5424289383771606,0.1177,0.10622426149227068,0.1,1.6923567417486077e-06,4.7671421757449035e-06,0.00239732075764211,0.3875710616228392
224.0,0.1196,0.10770137816829212,0.10562940909138348,0.1097,-0.4070590908616528,0.108,0.10628268233925375,0.1,1.7812772139270202e-06,5.812348895061839e-06,-0.008861497425124834,0.5629409091383473
226.0,0.1006,0.1035907068250829,0.10445308821655107,0.1162,-1.174691178344893,0.1113,0.10660922876894825,0.1,2.600420090970611e-06,9.525135697161496e-06,-0.015,0.44530882165510627
228.0,0.1036,0.10156527511337932,0.10413737107930335,0.1065,-0.23626289206966494,0.1177,0.10832854210728035,0.1,4.069173170701393e-06,1.8778104488359224e-05,-0.015,0.41373710793033425
230.0,0.107,0.10076081966274189,0.10361822277985694,0.1097,-0.6081777220143068,0.108,0.1075247542176145,0.1,0.08202950465535042,0.014599954266105579,-0.015,0.36182227798569333
232.0,0.1004,0.09871447825209968,0.10164010042680789,0.1033,-0.16598995731921112,0.0985,0.10457144837472579,0.1,0.5541105747572124,0.04336897325550592,-0.015,0.16401004268078861
234.0,0.091,0.0959252894250391,0.09828172384655799,0.1065,-0.8218276153442006,0.0921,0.10077819504142452,0.1,0.9270016494710679,0.05732506113026389,-0.011563447693115972,-0.17182761534420138
236.0,0.0851,0.09719236871595448,0.09552211296078054,0.1096,-1.4077887039219459,0.1048,0.10081123585266184,0.1,0.5128692551595841,0.023257000138557422,-0.00260767361467705,-0.4477887039219461
238.0,0.1196,0.10844993853528827,0.0977429757667973,0.1065,-0.8757024233202695,0.0983,0.10021695096482329,0.1,0.015126607084360956,0.000730206180305526,0.0019063748517283569,-0.22570242332027035
240.0,0.1196,0.11227949414464733,0.10094044718438276,0.116,-1.5059552815617243,0.108,0.10163502278505139,0.1,0.001650586951853113,0.008686242211117036,2.5480482962844664e-05,0.09404471843827561
242.0,0.1006,0.1062446107625968,0.10157713176192248,0.116,-1.4422868238077522,0.1145,0.10357890903027012,0.1,0.16473975778338346,0.020155806208560743,-0.0031287830408821132,0.1577131761922479
244.0,0.0943,0.10103390575793715,0.10093884695826896,0.1065,-0.5561153041731035,0.1177,0.10572275887045124,0.1,0.3324063717575584,0.027634743371467513,-0.005006476957420028,0.09388469582689574
246.0,0.0973,0.09965913282609926,0.09988141180581146,0.1002,-0.03185881941885349,0.108,0.10537261247463954,0.1,0.6502259779185162,0.044000298983618874,-0.004769300569042942,-0.011858819418854305
248.0,0.091,0.09880145254807676,0.09768176969144267,0.1033,-0.5618230308557335,0.1016,0.10349794600494384,0.1,0.5786252553192897,0.03296243656011712,-0.00013283995192826803,-0.2318230308557337
250.0,0.1038,0.10386224695090793,0.09790708773420438,0.1033,-0.5392912265795622,0.1048,0.10322784494549207,0.1,0.24942533151463017,0.01313281688725639,0.00405298457966298,-0.2092912265795624
252.0,0.1131,0.10850717476548692,0.09990371254024219,0.1065,-0.6596287459757808,0.108,0.10383101122876855,0.1,0.1189784087512418,0.011398106287423609,0.004245559499178611,-0.00962874597578156
254.0,0.1038,0.10664023754368682,0.10096525272512073,0.116,-1.5034747274879274,0.1145,0.10535341869126104,0.1,5.776454813142401e-05,0.003096016125775661,0.002315054048937157,0.09652527251207271
256.0,0.1068,0.10492633682642091,0.10225524525010721,0.1097,-0.7444754749892799,0.1177,0.10734780409052569,0.1,0.15237853142094193,0.018952570932965648,-0.0021954364512772467,0.22552452501072018
258.0,0.0973,0.10065200675902834,0.10118814544055951,0.1128,-1.1611854559440484,0.108,0.10642713717211377,0.1,0.5272634895112298,0.04004130938955789,-0.004571727332396261,0.11881454405595071
260.0,0.091,0.09783313042066552,0.09876110062188877,0.1033,-0.4538899378111236,0.1017,0.10430672463854061,0.1,0.4372049917821752,0.026903762868908936,-0.002093928576173784,-0.12388993781112384
262.0,0.1068,0.10275015788758196,0.09906038591924485,0.1065,-0.743961408075515,0.1048,0.10397304976522093,0.1,0.613321031345279,0.03900112875778212,-0.00021470041466346845,-0.09396140807551578
264.0,0.0973,0.10296746878136542,0.09775574184057083,0.1,-0.22442581594291772,0.0953,0.10113072899450298,0.2,1.0,1.0,0.0,-10.224425815942919
266.0,0.091,0.10320409561235008,0.09545147400566706,0.1033,-0.7848525994332944,0.0888,0.0974505636231159,0.2,0.9999999978988885,0.9999999866179972,0.0,-10.454852599433295
